(3,110,5.343590364775978) 
(3,111,0.8220908253501509) 
(3,78,9.042999078851661) 
(3,81,3.2883633014006035) 
(3,66,10.27613531687689) 
(3,61,3.6994087140756795) 
(3,108,0.8220908253501509) 
(3,107,0.8220908253501509) 
(3,106,0.8220908253501511) 
(3,102,2.4662724760504533) 
(1,105,15.61972568165287) 
(1,96,0.8220908253501509) 
(0,110,4.1104541267507555) 
(0,78,49.325449521009055) 
(0,81,4.1104541267507555) 
(0,66,8.220908253501511) 
(0,108,2.466272476050453) 
(0,107,8.220908253501511) 
(0,106,1.6441816507003022) 
(0,104,4.1104541267507555) 
(0,102,8.220908253501511) 
(0,95,2.0552270633753777) 
(0,91,14.386589443627646) 
(5,110,1.2331362380252264) 
(5,78,1.2331362380252264) 
(5,81,1.2331362380252266) 
(5,59,13.975544030952566) 
(5,57,0.8220908253501511) 
(5,64,0.8220908253501511) 
(5,95,1.6441816507003022) 
(4,111,0.8220908253501509) 
(4,65,4.110454126750754) 
(4,61,7.481026510686374) 
(9,66,2.0552270633753755) 
(9,64,6.165681190126133) 
(9,95,10.276135316876884) 
(8,77,3.98714050294822) 
(8,65,5.754635777451058) 
(8,60,4.1104541267507555) 
(8,91,3.2883633014006293) 
(35,107,1.6441816507003022) 
(36,66,1.2331362380252266) 
(36,108,21.785406871779003) 
(36,106,1.6441816507002986) 
(36,95,13.153453205602409) 
(39,110,6.165681190126119) 
(39,80,2.466272476050453) 
(39,66,17.674952745028254) 
(39,56,2.0552270633753777) 
(39,61,0.8220908253501509) 
(39,109,10.56386710574943) 
(39,102,4.1104541267507555) 
(39,92,26.553533658809876) 
(39,91,5.754635777451074) 
(40,81,15.619725681652866) 
(40,65,3.2883633014006044) 
(40,105,10.68718072955194) 
(40,91,5.754635777451036) 
(22,79,9.865089904201815) 
(22,66,3.6994087140756795) 
(22,59,6.165681190126132) 
(22,57,3.2883633014006044) 
(22,56,36.99408714075679) 
(22,61,3.2883633014006035) 
(22,106,0.8220908253501509) 
(22,105,1.6441816507003018) 
(22,104,2.466272476050453) 
(22,102,11.098226142227038) 
(23,57,1.6441816507003022) 
(23,56,49.325449521009055) 
(24,81,109.33807977157008) 
(24,95,2.466272476050453) 
(25,110,8.220908253501511) 
(25,77,17.263907332353234) 
(25,80,118.38107885042176) 
(25,59,8.220908253501511) 
(25,56,4.1104541267507555) 
(25,104,39.04931420413216) 
(25,102,49.325449521009055) 
(21,65,6.288994813928641) 
(21,107,4.110454126750756) 
(21,96,4.398185915623319) 
(21,95,13.564498618277495) 
(10,110,4.1104541267507555) 
(10,111,11.509271554902114) 
(10,78,4.932544952100906) 
(10,77,10.810494353354493) 
(10,81,10.687180729551962) 
(10,59,0.8220908253501509) 
(10,56,4.521499539425831) 
(10,108,0.8220908253501511) 
(10,107,0.8220908253501509) 
(10,106,0.8220908253501509) 
(10,96,0.12331362380251187) 
(10,92,0.9865089904201811) 
(55,80,1.2331362380252264) 
(55,66,15.208680268977792) 
(55,59,0.8220908253501509) 
(55,56,0.8220908253501511) 
(55,60,0.8220908253501509) 
(49,56,2.4662724760504537) 
(49,104,0.8220908253501591) 
(49,102,0.8220908253501509) 
(49,95,4.932544952100898) 
(46,110,13.975544030952578) 
(46,111,1.2331362380252275) 
(46,77,7.398817428151359) 
(46,81,45.2149953942583) 
(46,59,3.2883633014006035) 
(46,56,4.1104541267507555) 
(46,108,1.2331362380252266) 
(46,107,0.8220908253501509) 
(46,106,0.8220908253501509) 
(46,104,1.2331362380252266) 
(46,95,4.1104541267507555) 
(51,78,5.343590364775981) 
(51,81,6.576726602801207) 
(51,66,1.2331362380252264) 
(51,59,3.2883633014006044) 
(51,56,4.932544952100906) 
(51,61,1.6441816507003018) 
(51,106,1.2331362380252302) 
(52,78,1.2331362380252264) 
(52,81,4.1104541267507555) 
(52,66,1.2331362380252264) 
(52,59,2.8773178887255284) 
(52,56,4.1104541267507555) 
(52,61,1.2331362380252264) 
(52,104,0.8220908253501511) 
(52,92,4.521499539425828) 
(53,110,5.754635777451057) 
(53,78,0.8220908253501509) 
(50,81,2.4662724760504533) 
(50,66,0.8220908253501511) 
(50,59,0.8220908253501509) 
(50,56,3.6994087140756795) 
(50,60,1.2331362380252264) 
(50,104,2.8773178887255235) 
(50,102,1.6441816507003018) 
(50,91,2.877317888725533) 

