(322,474,62.4390243902439)
(322,586,374.6341463414634)
(322,592,68.78048780487805)
(322,610,31.902439024390205)
(322,611,5.365853658536617)
(322,622,62.4390243902439)
(322,2056,68.78048780487805)
(322,2060,12.487804878048781)
(322,2062,62.4390243902439)
(322,2064,18.73170731707317)
(322,2066,12.487804878048781)
(322,2068,31.21951219512195)
(326,611,0.8780487804877737)
(326,2058,124.00000000000003)
(326,2068,21.853658536585364)
(336,465,28.097560975609756)
(336,470,21.853658536585364)
(336,474,13.75609756097561)
(336,586,68.6829268292683)
(336,592,24.975609756097562)
(336,606,41.756097560975604)
(336,622,18.73170731707317)
(336,2060,6.2439024390243905)
(336,2062,6.2439024390243905)
(336,2064,6.2439024390243905)
(336,2068,41.26829268292683)
(336,2070,6.2439024390243905)
(464,470,40.58536585365854)
(464,2070,6.2439024390243905)
(465,326,6.2439024390243905)
(465,336,106.14634146341463)
(465,470,6.2439024390243905)
(465,586,9.365853658536585)
(465,592,9.365853658536585)
(465,610,12.487804878048781)
(465,2068,9.365853658536585)
(470,464,43.70731707317073)
(470,474,187.3170731707317)
(472,474,26.829268292682926)
(472,2068,35.07317073170732)
(474,322,34.34146341463415)
(474,336,6.2439024390243905)
(474,494,222.29268292682923)
(474,586,37.46341463414634)
(474,592,81.17073170731707)
(474,606,7.49268292682927)
(474,2060,6.2439024390243905)
(474,2062,6.2439024390243905)
(474,2064,6.2439024390243905)
(474,2068,31.21951219512195)
(474,2070,59.3170731707317)
(494,465,90.78048780487805)
(494,590,9.707317073170719)
(494,611,75.65853658536585)
(494,2062,89.85365853658536)
(586,322,280.9756097560975)
(586,326,24.975609756097562)
(586,336,46.829268292682926)
(586,465,24.975609756097562)
(586,474,28.097560975609756)
(586,588,74.92682926829268)
(586,622,84.29268292682926)
(586,2056,18.73170731707317)
(586,2058,12.487804878048781)
(586,2060,6.2439024390243905)
(588,322,374.6341463414634)
(588,326,12.487804878048781)
(590,592,830.0487804878048)
(590,610,18.73170731707317)
(590,2056,0.39024390243902474)
(592,322,31.21951219512195)
(592,336,62.4390243902439)
(592,494,131.121951219504)
(592,590,795.7560975609756)
(592,622,374.6341463414634)
(592,2056,275.1219512195122)
(592,2068,62.4390243902439)
(605,336,12.487804878048781)
(606,474,9.365853658536585)
(606,590,43.31707317073169)
(606,610,53.57394918975562)
(606,2060,21.853658536585364)
(606,2064,165.46341463414632)
(606,2068,46.58536585365853)
(610,322,15.609756097560975)
(610,465,6.2439024390243905)
(610,590,18.73170731707317)
(610,605,27.51219512195122)
(610,606,184.1951219512195)
(610,622,31.21951219512195)
(611,470,24.975609756097562)
(611,592,33.80487804878049)
(611,2062,16.87804878048781)
(622,322,31.21951219512195)
(622,336,24.975609756097562)
(622,494,48.00000000000001)
(622,592,343.4146341463414)
(622,610,31.21951219512195)
(622,2056,9.365853658536585)
(622,2060,6.2439024390243905)
(622,2062,6.2439024390243905)
(622,2064,9.365853658536585)
(622,2068,86.24390243902438)
(622,2070,37.46341463414634)
(2058,322,9.365853658536585)
(2058,326,9.365853658536565)
(2058,472,27.51219512195122)
(2058,610,92.58536585365856)
(2058,622,6.2439024390243905)
(2058,2056,6.2439024390243905)
(2060,322,28.09756097560976)
(2060,336,6.2439024390243905)
(2060,464,9.365853658536585)
(2060,474,6.2439024390243905)
(2060,590,36.58536585365853)
(2060,592,18.73170731707317)
(2060,610,7.121951219512196)
(2060,622,12.487804878048781)
(2062,322,37.46341463414634)
(2062,336,24.975609756097562)
(2062,465,12.487804878048781)
(2062,474,9.365853658536585)
(2062,586,40.58536585365854)
(2062,592,59.3170731707317)
(2064,322,31.21951219512195)
(2064,336,37.07317073170731)
(2064,465,9.365853658536585)
(2064,474,9.365853658536585)
(2064,586,9.365853658536585)
(2064,590,13.756097560975633)
(2064,592,31.21951219512195)
(2064,2056,11.609756097560961)
(2066,586,6.2439024390243905)
(2066,610,37.463414634146346)
(2066,2068,6.2439024390243905)
(2070,322,6.2439024390243905)
(2070,336,6.2439024390243905)
(2070,464,6.2439024390243905)
(2070,474,115.51219512195121)
(2070,590,9.365853658536585)
