(3,110,16.55301800763474) 
(3,111,1.7130979359764364) 
(3,78,18.844077295740803) 
(3,81,6.852391743905746) 
(3,66,1.7130979359764364) 
(3,61,7.708940711893965) 
(3,108,18.286902064023565) 
(3,107,1.7130979359764364) 
(3,106,1.7130979359764367) 
(3,102,5.1392938079293105) 
(3,95,19.12266491159943) 
(1,107,8.565489679882212) 
(0,110,8.565489679882184) 
(0,78,102.78587615858619) 
(0,81,8.565489679882184) 
(0,66,17.130979359764368) 
(0,108,5.13929380792931) 
(0,107,29.721412384141352) 
(0,106,3.4261958719528733) 
(0,105,11.135136583846844) 
(0,104,13.106036015269567) 
(0,102,17.130979359764368) 
(0,96,1.7130979359764364) 
(0,95,4.282744839941092) 
(5,110,2.569646903964655) 
(5,78,2.569646903964655) 
(5,81,2.5696469039646552) 
(5,59,29.12266491159942) 
(5,57,1.7130979359764367) 
(5,64,1.7130979359764367) 
(5,95,3.4261958719528733) 
(4,111,1.7130979359764364) 
(4,64,34.83992007165834) 
(4,61,15.589191217385576) 
(9,57,4.282744839941095) 
(9,95,8.565489679882209) 
(8,66,60.81497672716351) 
(8,60,8.565489679882184) 
(35,95,3.4261958719528733) 
(36,110,39.122664911599436) 
(36,66,2.5696469039646552) 
(36,108,28.823291175328457) 
(36,106,5.995842775917531) 
(36,95,32.54886078355228) 
(39,80,5.13929380792931) 
(39,56,4.282744839941092) 
(39,61,1.7130979359764364) 
(39,102,8.565489679882191) 
(39,92,37.04616126801534) 
(39,91,36.57380412804713) 
(40,77,30.664453053978235) 
(40,64,4.282744839941093) 
(40,65,2.569646903964654) 
(40,107,4.798347830833604) 
(22,79,20.55717523171725) 
(22,66,7.708940711893965) 
(22,59,12.848234519823274) 
(22,57,6.852391743905747) 
(22,56,77.08940711893965) 
(22,61,6.852391743905746) 
(22,106,1.7130979359764364) 
(22,105,3.426195871952873) 
(22,104,5.13929380792931) 
(22,102,23.126822135681895) 
(23,57,3.4261958719528733) 
(23,56,102.78587615858619) 
(24,81,227.8420254848661) 
(24,95,5.13929380792931) 
(25,110,17.130979359764368) 
(25,77,35.9750566555049) 
(25,80,246.6861027806069) 
(25,59,17.130979359764368) 
(25,56,8.565489679882184) 
(25,104,69.9792138795876) 
(25,102,102.78587615858619) 
(21,65,33.91933913233342) 
(21,95,25.18253965885365) 
(10,110,8.565489679882184) 
(10,111,16.27443039177615) 
(10,78,15.41788142378793) 
(10,81,22.270273167693677) 
(10,59,1.7130979359764364) 
(10,56,9.422038647870401) 
(10,108,1.7130979359764367) 
(10,107,1.7130979359764364) 
(10,106,1.7130979359764364) 
(10,105,21.413724199705456) 
(10,96,3.9401252527457906) 
(10,92,2.0557175231717237) 
(55,80,2.569646903964655) 
(55,66,31.69231181556408) 
(55,59,1.7130979359764364) 
(55,56,1.7130979359764367) 
(55,60,1.7130979359764364) 
(49,56,2.569646903964655) 
(49,104,14.561332455799713) 
(49,102,1.7130979359764364) 
(46,110,7.708940711893966) 
(46,111,10.27858761585862) 
(46,77,15.589191217385542) 
(46,81,94.22038647870401) 
(46,59,6.852391743905746) 
(46,56,8.565489679882184) 
(46,109,8.051560299089266) 
(46,108,2.5696469039646552) 
(46,107,1.7130979359764364) 
(46,106,1.7130979359764364) 
(46,104,2.5696469039646552) 
(46,96,5.481913395124611) 
(46,95,8.565489679882184) 
(51,78,24.83992007165833) 
(51,81,13.704783487811493) 
(51,66,2.569646903964655) 
(51,59,6.852391743905747) 
(51,56,10.27858761585862) 
(51,61,3.426195871952873) 
(52,78,2.569646903964655) 
(52,81,8.565489679882184) 
(52,66,2.569646903964655) 
(52,59,5.995842775917528) 
(52,56,8.565489679882184) 
(52,61,2.569646903964655) 
(52,104,1.7130979359764367) 
(52,92,9.4220386478704) 
(53,110,1.7130979359764364) 
(53,78,1.7130979359764364) 
(53,95,10.278587615858621) 
(50,81,5.1392938079293105) 
(50,66,1.7130979359764367) 
(50,59,1.7130979359764364) 
(50,56,7.708940711893965) 
(50,60,2.569646903964655) 
(50,102,8.565489679882184) 
(50,92,19.70062626372902) 

