(3,110,28.250519178834026) 
(3,111,9.416839726278008) 
(3,78,103.58523698905809) 
(3,80,37.66735890511203) 
(3,66,9.416839726278008) 
(3,61,42.37577876825104) 
(3,108,9.416839726278008) 
(3,107,9.416839726278008) 
(3,106,9.416839726278008) 
(3,103,18.833679452556016) 
(3,102,28.250519178834026) 
(0,110,47.08419863139004) 
(0,78,376.6735890511203) 
(0,80,47.08419863139004) 
(0,66,94.16839726278008) 
(0,108,28.250519178834026) 
(0,107,94.16839726278008) 
(0,106,18.833679452556016) 
(0,104,47.08419863139004) 
(0,103,47.08419863139004) 
(0,102,94.16839726278008) 
(0,96,4.168397349677732) 
(0,95,23.54209931569502) 
(5,110,14.125259589417013) 
(5,78,14.125259589417013) 
(5,80,14.125259589417013) 
(5,59,94.16839726278008) 
(5,57,9.416839726278008) 
(5,64,9.416839726278008) 
(5,95,18.83367945255602) 
(4,111,9.416839726278008) 
(4,64,54.805079438278) 
(9,95,51.72550997594054) 
(8,60,7.720880806887969) 
(8,109,17.914200044063595) 
(8,107,5.104171110995479) 
(35,56,31.663205300644535) 
(36,66,14.125259589417013) 
(36,108,76.3476543185581) 
(36,95,40.688602709278726) 
(39,77,73.4710117799813) 
(39,80,28.250519178834026) 
(39,56,23.54209931569502) 
(39,61,9.416839726278008) 
(39,103,6.732691511811879) 
(39,102,47.08419863139004) 
(39,92,22.59577649976724) 
(40,110,7.890229285735899) 
(40,64,8.783360112975004) 
(40,107,38.73701987741703) 
(40,91,31.663205300644535) 
(22,77,65.54560268133743) 
(22,66,42.37577876825103) 
(22,59,51.792618494529044) 
(22,57,37.66735890511203) 
(22,56,376.6735890511203) 
(22,61,37.66735890511203) 
(22,106,9.416839726278008) 
(22,105,18.833679452556016) 
(22,104,28.250519178834026) 
(22,102,65.91787808394606) 
(24,110,94.16839726278008) 
(24,59,70.62629794708506) 
(24,56,47.08419863139004) 
(24,104,282.50519178834026) 
(24,102,376.6735890511203) 
(24,95,28.250519178834026) 
(21,107,29.26185431917284) 
(21,105,68.70266489067636) 
(21,103,27.087401280482766) 
(10,110,47.08419863139004) 
(10,111,89.45997739964108) 
(10,78,56.50103835766805) 
(10,77,1.7806331588139983) 
(10,80,122.4189164416141) 
(10,59,9.416839726278008) 
(10,56,51.792618494529044) 
(10,108,9.416839726278008) 
(10,107,9.416839726278008) 
(10,106,9.416839726278008) 
(10,103,18.833679452556016) 
(10,92,11.30020767153361) 
(55,80,14.125259589417013) 
(55,66,150.66943562044813) 
(55,59,9.416839726278008) 
(55,60,9.416839726278008) 
(49,77,21.913248914893547) 
(49,56,14.125259589417013) 
(49,104,9.416839726278008) 
(49,102,9.416839726278008) 
(47,80,47.08419863139004) 
(47,66,28.250519178834026) 
(47,59,28.250519178834026) 
(47,56,65.91787808394605) 
(47,102,47.08419863139004) 
(47,92,28.250519178834026) 
(46,77,5.181333858011776) 
(46,80,517.9261849452904) 
(46,59,28.250519178834026) 
(46,56,47.08419863139004) 
(46,108,14.125259589417013) 
(46,107,9.416839726278008) 
(46,106,9.416839726278008) 
(46,104,14.125259589417013) 
(46,103,28.250519178834026) 
(46,95,47.08419863139004) 
(51,80,56.50103835766805) 
(51,66,14.125259589417013) 
(51,59,9.416839726278008) 
(51,57,24.090904689574003) 
(51,61,18.833679452556016) 
(52,78,14.125259589417013) 
(52,80,47.08419863139004) 
(52,66,14.125259589417013) 
(52,59,9.416839726278008) 
(52,56,18.833679452556016) 
(52,61,14.125259589417013) 
(52,104,9.416839726278008) 
(53,110,9.416839726278008) 
(53,78,9.416839726278008) 
(53,64,3.558063755433011) 
(53,65,31.663205300644535) 
(53,96,44.214737585235724) 
(50,77,11.349255643104428) 
(50,80,28.250519178834026) 
(50,66,9.416839726278008) 
(50,59,9.416839726278008) 
(50,57,42.515576016753116) 
(50,56,47.62422123174897) 
(50,60,14.125259589417013) 
(50,102,28.250519178834026) 

