89 (322_330_484_486_608_609_612_614_620_474) 91.62658533829438
24 (322_330_484_486_485_488_490_586) 44.49061226413562
59 (322_330_484_486_485_484_482_490_586) 322.0157290890419
53 (322_330_484_486_608_609_612_614_616_606_604_600_596_592_590) 45.81329266914719
81 (322_330_484_486_608_609_610) 22.906646334573594
116 (322_330_484_611) 1.6265854630679766
69 (322_330_484_486_608_609_612_614_620_618_622) 91.62658533829438
72 (322_330_484_486_485_488_492_594_592_2054) 45.81329266914719
90 (322_330_484_486_485_488_492_594_592_596_2056) 45.81329266914719
54 (322_330_484_486_608_609_612_614_616_606_604_600_2060) 18.325317067658876
39 (322_330_484_486_602_605_604_2062) 91.62658533829438
93 (322_330_484_486_608_609_610_606_2064) 27.487975601488312
71 (322_330_484_486_608_609_612_614_616_2068) 45.81329266914719
5 (336_466_468_464_465) 41.231963402232466
104 (336_466_468_472_470_476_474) 9.162658533829438
66 (336_466_326_330_484_486_485_484_482_490_586) 100.78924387212382
6 (336_466_468_472_478_480_612_614_616_606_604_600_596_592_590) 36.65063413531775
8 (336_466_468_472_470_476_474_620_618_622) 27.487975601488312
63 (336_466_326_330_484_486_485_488_492_594_592_2054) 18.325317067658876
9 (336_466_468_472_478_480_612_614_616_606_604_600_2060) 9.162658533829438
99 (336_466_468_472_478_480_612_609_610_608_605_604_2062) 9.162658533829438
41 (336_466_468_472_478_480_612_609_610_606_2064) 9.162658533829438
119 (336_466_468_472_478_480_612_614_616_2068) 27.487975601488312
7 (336_466_468_472_470_476_474_620_618_2070) 9.162658533829438
44 (464_468_472_478_476_470) 24.39878194601965
106 (464_470_476_474_620_618_2070) 9.162658533829438
38 (465_464_468_466_326) 9.162658533829438
78 (465_464_468_466_336) 91.62658533829438
37 (465_464_470) 9.162658533829438
83 (465_464_470_476_478_480_611_484_486_485_484_482_490_586) 13.743987800744156
52 (465_464_470_476_474_620_614_616_606_604_600_596_592_590) 13.743987800744156
26 (465_464_470_476_474_620_614_612_609_610) 5.206595993144845
40 (465_464_470_476_478_480_612_609_610) 3.932013806048019
84 (465_464_470_476_474_620_614_610) 9.186707268466012
60 (465_464_470_476_474_620_614_616_2068) 13.743987800744156
61 (472_478_480_611) 7.319634583805895
86 (474_476_470_472_468_466_336) 9.162658533829438
34 (474_476_478_480_612_614_616_606_2064) 9.162658533829438
80 (474_620_614_612_609_610_608_486_484_482_330_322) 50.39462193606191
46 (474_620_614_612_609_610_608_486_484_482_490_586) 54.975951202976624
17 (474_620_614_616_606_604_600_596_592_590) 119.11456093978269
43 (474_620_614_616_606) 10.995190240595326
97 (474_620_614_616_606_604_600_596_592_2054) 18.325317067658876
95 (474_620_614_616_606_604_600_2060) 9.162658533829438
114 (474_620_614_612_609_610_608_605_604_2062) 9.162658533829438
98 (474_620_614_616_2068) 45.81329266914719
68 (474_620_614_616_618_622_618_2070) 55.43287716107153
74 (474_620_618_2070) 31.612378910308124
32 (494_492_488_598_2058) 48.7975638920393
35 (586_588_482_330_322) 366.5063413531775
92 (586_588_482_330_326) 36.65063413531775
79 (586_588_482_330_326_466_336) 50.39462193606191
113 (586_588_482_330_326_466_468_464_465) 36.65063413531775
103 (586_588_494_492_488_485_484_486_608_609_612_614_620_474) 41.231963402232466
109 (586_588_494) 69.943174911923
118 (586_588_494_492_488_485_484_486_608_609_612_614_620_618_622) 64.13860973680606
111 (586_588_494_492_488_598_2058) 18.325317067658876
101 (586_588_494_492_488_485_484_486_608_609_612_614_616_606_604_600_2060) 9.162658533829438
19 (586_594_592_596_2056) 27.487975601488312
76 (590_592_594_492_488_485_484_482_330_322) 45.81329266914719
15 (590_592_594_492_488_485_484_482_330_326_466_336) 68.71993900372078
21 (590_592_596_600_603_602_605_608_609_610) 27.487975601488312
88 (590_592_596_600_604_606_616_618_622) 366.5063413531775
56 (590_592_596_2056) 274.8797560148831
102 (590_592_596_600_604_606_616_2068) 91.62658533829438
100 (605_602_486_484_482_330_322) 15.69852780514671
25 (605_608_609_2066) 0.8132927315339891
107 (606_616_614_620_474) 13.743987800744156
64 (610_608_486_484_482_330_322) 22.906646334573594
13 (610_608_609_612_480_478_472_468_464_465) 9.162658533829438
23 (610_608_605) 3.253170926135953
16 (610_608_609_612_614_616_618_622) 8.970268656736835
2 (610_614_616_606_604_600_596_592_590) 27.487975601488312
22 (610_614_616_618_622) 31.03520927903036
36 (610_614_620_618_622) 5.807814733379992
75 (611_480_478_472) 6.506341852271906
49 (611_484_486_608_609_2066) 2.439878194601964
117 (622_618_616_614_612_609_610_608_486_484_482_330_322) 45.81329266914719
110 (622_618_616_614_620_474_476_470_472_468_466_336) 27.487975601488312
1 (622_618_616_606_604_600_596_592_590) 503.94621936061907
10 (622_618_616_614_612_609_610) 45.81329266914719
91 (622_618_616_606_604_600_596_592_2054) 27.487975601488312
77 (622_618_616_606_604_600_596_2056) 13.743987800744156
108 (622_618_616_606_604_600_2060) 9.162658533829438
82 (622_618_616_606_604_2062) 9.162658533829438
112 (622_618_616_606_2064) 13.743987800744156
105 (2054_592_594_492_488_485_484_482_330_322) 64.13860973680606
12 (2054_592_594_492_488_485_484_482_330_326_466_336) 27.487975601488312
31 (2054_592_594_492_488_485_484_486_608_609_612_614_620_474) 27.487975601488312
87 (2054_592_590) 45.81329266914719
20 (2054_592_594_492_488_485_484_486_608_609_610_606) 27.487975601488312
42 (2054_592_594_492_488_485_484_486_608_609_612_614_620_618_622) 45.81329266914719
18 (2058_598_488_485_484_482_330_322) 13.743987800744156
47 (2058_598_488_485_484_486_608_609_612_614_620_618_622) 9.162658533829438
50 (2058_598_599_597_596_2056) 9.162658533829438
73 (2060_600_603_602_486_484_482_330_322) 41.231963402232466
30 (2060_600_603_602_605_608_609_612_480_478_472_468_466_336) 9.162658533829438
58 (2060_600_603_602_605_608_609_612_614_620_474_476_470_464) 13.743987800744156
11 (2060_600_603_602_605_608_609_612_614_620_474) 9.162658533829438
85 (2060_600_603_597_596_592_590) 27.487975601488312
94 (2060_600_604_606_616_618_622) 27.487975601488312
96 (2062_604_603_602_605_608_609_612_480_478_472_468_466_336) 9.162658533829438
115 (2062_604_603_602_605_608_609_612_480_478_472_468_464_465) 18.325317067658876
4 (2062_604_606_616_614_620_474) 13.743987800744156
57 (2062_604_600_596_592_590) 54.975951202976624
29 (2064_606_610_608_486_484_482_330_322) 18.325317067658876
67 (2064_606_610_608_609_612_480_478_472_468_466_336) 9.162658533829438
45 (2064_606_610_608_609_612_480_478_472_468_464_465) 13.743987800744156
3 (2064_606_610_608_609_612_614_620_474) 13.743987800744156
48 (2064_606_610_608_486_484_482_490_586) 13.743987800744156
65 (2064_606_604_600_596_592_590) 45.81329266914719
62 (2064_606_604_600_596_2056) 9.162658533829438
33 (2066_610_608_486_485_488_490_586) 9.162658533829438
70 (2066_612_480_611) 0.8132927315339884
28 (2066_612_609_610_614_616_2068) 9.162658533829438
27 (2070_618_620_474_476_470_472_468_466_336) 9.162658533829438
14 (2070_618_620_474_476_470_464) 9.162658533829438
51 (2070_618_620_474) 146.602536541271
55 (2070_618_616_606_604_600_596_592_590) 13.743987800744156
