(322,474,13.41345926413799)
(322,586,80.48075558482793)
(322,592,6.7067296320689955)
(322,605,20.55048406699994)
(322,610,3.3533648160344978)
(322,622,13.41345926413799)
(322,2056,6.7067296320689955)
(322,2060,2.682691852827598)
(322,2062,16.33652890937955)
(322,2064,4.024037779241397)
(322,2068,6.7067296320689955)
(326,611,1.3413459264137988)
(326,2058,10.730767411310394)
(336,465,6.036056668862096)
(336,470,4.694710742448296)
(336,474,18.658654073586202)
(336,586,14.754805190551789)
(336,592,5.365383705655195)
(336,610,2.7427863009310975)
(336,622,4.024037779241397)
(336,2060,1.341345926413799)
(336,2062,1.341345926413799)
(336,2064,1.3413459264137988)
(336,2068,10.79086185941387)
(336,2070,1.3413459264137988)
(464,465,12.20624793036557)
(464,472,10.060094448103495)
(464,2070,1.341345926413799)
(465,326,1.341345926413799)
(465,336,22.80288074903458)
(465,470,1.341345926413799)
(465,586,2.0120188896206983)
(465,592,2.0120188896206983)
(465,610,2.682691852827598)
(465,2068,2.0120188896206983)
(470,464,6.706729632068995)
(470,472,9.389421484896593)
(470,474,28.838937417896695)
(470,586,9.061057851510341)
(472,474,1.4615348226207807)
(472,610,26.706729632069003)
(474,322,7.377402595275894)
(474,336,1.341345926413799)
(474,494,17.43749704337938)
(474,586,11.729804007903539)
(474,592,17.43749704337911)
(474,606,1.6096151116965587)
(474,2060,1.341345926413799)
(474,2062,1.341345926413799)
(474,2064,1.341345926413799)
(474,2068,6.706729632068995)
(474,2070,18.778842969793185)
(494,472,10.060094448103493)
(494,610,20.12018889620698)
(494,611,7.377402595275894)
(494,2062,8.7187485216897)
(586,322,60.36056668862095)
(586,326,5.365383705655196)
(586,336,10.060094448103492)
(586,465,5.365383705655195)
(586,474,6.036056668862096)
(586,588,16.096151116965594)
(586,622,18.108170006586285)
(586,2056,4.024037779241397)
(586,2058,2.6826918528275976)
(586,2060,1.3413459264137988)
(588,322,80.48075558482793)
(588,326,2.682691852827598)
(590,592,178.39900821303527)
(590,610,4.024037779241397)
(592,322,6.706729632068995)
(592,336,13.41345926413799)
(592,494,28.16826445468978)
(592,590,193.1538134035871)
(592,622,80.48075558482793)
(592,2056,65.72595039427615)
(592,2068,13.413459264137991)
(605,2058,6.036056668862091)
(606,474,2.0120188896206983)
(606,610,21.46153482262078)
(606,2060,2.682691852827594)
(606,2064,35.54566704996568)
(606,2068,6.799027135407229)
(610,322,3.3533648160344978)
(610,465,1.3413459264137988)
(610,590,4.024037779241397)
(610,605,12.072113337724215)
(610,606,44.93508853486227)
(610,622,6.7067296320689955)
(610,2066,13.755768593958647)
(610,2068,1.1889539749720797)
(611,470,5.365383705655195)
(611,592,32.19230223393117)
(611,605,4.694710742448251)
(611,2058,8.718748521689697)
(622,322,6.7067296320689955)
(622,336,5.365383705655195)
(622,494,12.072113337724192)
(622,592,73.77402595275895)
(622,610,6.706729632068995)
(622,2056,2.0120188896206983)
(622,2060,1.3413459264137988)
(622,2062,1.3413459264137988)
(622,2064,2.0120188896206983)
(622,2068,22.80288074903457)
(622,2070,2.0120188896207)
(2058,322,2.0120188896206983)
(2058,610,10.060094448103493)
(2058,622,1.3413459264137988)
(2058,2056,1.341345926413799)
(2060,322,6.036056668862096)
(2060,336,1.3413459264137988)
(2060,464,2.0120188896206983)
(2060,474,1.341345926413799)
(2060,586,2.0120188896206996)
(2060,592,4.024037779241397)
(2060,606,4.694710742448304)
(2060,622,2.6826918528275976)
(2060,2056,2.6826918528275883)
(2062,322,8.048075558482793)
(2062,336,5.365383705655196)
(2062,465,2.6826918528275976)
(2062,474,2.0120188896206983)
(2062,586,8.718748521689694)
(2062,592,10.73076741131039)
(2062,2060,2.0120188896207045)
(2064,322,6.7067296320689955)
(2064,336,4.694710742448296)
(2064,465,2.0120188896206983)
(2064,474,2.0120188896206983)
(2064,586,2.0120188896206983)
(2064,592,6.7067296320689955)
(2064,606,7.377402595275894)
(2064,2056,1.341345926413799)
(2066,586,1.341345926413799)
(2066,2068,9.389421484896593)
(2070,322,1.341345926413799)
(2070,336,1.3413459264137988)
(2070,464,1.3413459264137988)
(2070,474,24.81489963865528)
(2070,590,2.0120188896206983)
