(322,474,21.652145357051715)
(322,586,443.3042803365563)
(322,592,89.17392732147414)
(322,606,90.97233173261162)
(322,610,44.58696366073707)
(322,622,21.652145357051715)
(322,2056,89.17392732147414)
(322,2058,183.72578568191022)
(322,2060,4.330429071410343)
(322,2062,178.34785464294828)
(322,2064,6.495643607115518)
(322,2066,2.589365173676068)
(322,2068,10.826072678525847)
(326,494,16.234680371322156)
(326,611,2.165214535705168)
(326,2058,59.7256633842145)
(336,465,9.743465410673267)
(336,470,14.107236599891486)
(336,474,2.165214535705168)
(336,586,23.817359892756883)
(336,592,8.660858142820672)
(336,606,76.8735508425794)
(336,610,46.641915697994264)
(336,622,53.50435639288449)
(336,2060,2.1652145357051715)
(336,2062,2.165214535705168)
(336,2064,2.165214535705168)
(336,2068,53.504356392884475)
(336,2070,2.165214535705168)
(464,470,53.03574700345026)
(464,2070,2.165214535705168)
(465,326,2.1652145357051715)
(465,336,36.808647106987905)
(465,464,46.05538744401801)
(465,470,2.165214535705168)
(465,586,3.247821803557759)
(465,592,3.247821803557759)
(465,610,4.330429071410343)
(465,2068,3.247821803557759)
(470,464,21.2502217598647)
(470,494,21.37470626396312)
(472,622,51.97447811543043)
(472,2068,11.027922359753731)
(474,322,69.13969102964393)
(474,336,2.165214535705168)
(474,470,73.57327011689932)
(474,494,231.57432600277485)
(474,586,12.991287214231036)
(474,592,28.147788964167205)
(474,606,2.5982574428462044)
(474,2060,2.165214535705168)
(474,2062,2.165214535705168)
(474,2064,2.1652145357051715)
(474,2068,10.826072678525858)
(474,2070,20.569538089199114)
(494,465,168.5923890615823)
(494,472,37.41063482632393)
(494,611,81.41694739634733)
(494,2062,50.448156038410445)
(586,322,293.3042842281365)
(586,326,8.660858142820686)
(586,336,16.239109017788763)
(586,465,8.660858142820672)
(586,474,9.743465410673267)
(586,588,418.15711303390015)
(586,622,29.230396232019814)
(586,2056,6.495643607115518)
(586,2058,4.330429071410336)
(586,2060,2.165214535705168)
(588,322,443.3042803365563)
(588,326,4.330429071410343)
(590,592,1233.280276881907)
(590,610,6.495643607115518)
(590,2056,1.831760927792061)
(592,322,10.826072678525858)
(592,336,21.652145357051694)
(592,494,100.31299623560783)
(592,590,182.51689873477417)
(592,606,225.86964254203087)
(592,622,443.30428033655636)
(592,2056,356.69570928589656)
(592,2068,21.652145357051694)
(605,606,33.99875674183727)
(605,2058,1.6708141867522954)
(606,474,3.2478218035577573)
(606,592,422.65605745189123)
(606,610,7.3074889050756795)
(606,2068,221.06881070651616)
(610,322,5.4130363392629235)
(610,336,141.18263945864663)
(610,465,2.165214535705168)
(610,590,6.495643607115518)
(610,605,37.41063482632393)
(610,606,71.03681706959867)
(610,622,10.826072678525861)
(610,2064,8.69509222942213)
(611,470,8.660858142820672)
(611,592,47.76809085113203)
(611,2062,36.87444819472506)
(622,322,10.826072678525847)
(622,336,8.660858142820672)
(622,474,2.588460751825348)
(622,494,167.67741036029057)
(622,586,26.78552161144347)
(622,592,406.36225697517665)
(622,610,10.826072678525858)
(622,2056,3.2478218035577573)
(622,2060,2.165214535705168)
(622,2062,2.165214535705168)
(622,2064,3.2478218035577573)
(622,2068,98.76267446578095)
(622,2070,183.32562659683953)
(2058,322,26.752178196442237)
(2058,611,11.886449792330438)
(2058,622,2.165214535705168)
(2058,2056,2.165214535705168)
(2060,322,9.743465410673267)
(2060,336,2.165214535705168)
(2060,464,3.247821803557759)
(2060,474,2.1652145357051715)
(2060,592,6.495643607115515)
(2060,610,133.40342928218172)
(2060,622,35.66957092858966)
(2062,322,12.991287214231036)
(2062,336,8.660858142820686)
(2062,465,4.330429071410336)
(2062,474,3.247821803557759)
(2062,586,59.1072301139246)
(2062,592,36.72994985846501)
(2062,2060,15.84829945987105)
(2064,322,10.826072678525847)
(2064,336,7.5782508749680915)
(2064,465,3.247821803557759)
(2064,474,3.247821803557759)
(2064,494,26.253331177151487)
(2064,586,3.247821803557759)
(2064,592,10.826072678525847)
(2064,606,49.639421585971306)
(2064,2056,2.1652145357051715)
(2066,586,2.165214535705168)
(2066,2064,19.955538654149294)
(2066,2068,2.165214535705168)
(2070,322,2.1652145357051715)
(2070,336,2.165214535705168)
(2070,464,2.165214535705168)
(2070,474,93.59416249190315)
(2070,590,3.247821803557759)
(2070,2068,6.528987022116755)
