53 (322_330_484_486_608_609_610_614_620_474) 24.933770583157397
94 (322_330_484_486_602_605_608_609_612_614_620_474) 7.458129073808834
28 (322_330_484_486_485_488_490_586) 194.35139794179742
24 (322_330_484_486_485_488_492_594) 16.19594982848312
26 (322_330_484_486_485_488_492_594_592_596) 67.02572770167373
73 (322_330_484_486_608_609_610_614_616_606_604_600) 6.478379931393247
82 (322_330_484_486_608_609_610_606) 9.717569897089872
29 (322_330_484_486_608_609) 8.09797491424156
89 (322_330_484_486_608_609_610_614_616_618) 32.39189965696624
65 (322_330_484_486_485_488_598_2058) 5.856046526500279
42 (322_330_484_486_602_605_604_2062) 32.39189965696624
131 (322_330_484_486_602_605_608_609_612_614_616_2068) 16.19594982848312
2 (326_330_484_611) 3.2391899656966237
77 (326_330_484_486_485_488_598_2058) 61.54460934823586
25 (336_466_468_464) 14.576354845634809
130 (336_466_468_472) 11.337164879938182
115 (336_466_468_472_478_476) 16.760810034303375
134 (336_466_468_472_478_480_612_609_610_608_486_484_482_490) 35.63108962266286
50 (336_466_468_472_478_480_612_614_616_606_604_600_596_592) 12.956759862786495
27 (336_466_468_472_478_480_612_614_616_606_604_600) 3.2391899656966237
121 (336_466_468_472_478_480_612_614_616_606) 3.2391899656966237
20 (336_466_468_472_478_480_612_609) 23.72906453690451
21 (336_466_468_472_478_480_612_614_616_618) 9.717569897089872
111 (336_466_468_472_478_480_612_614_620_618) 3.2391899656966237
122 (336_466_468_472_478_480_612_614_616_606_604_2062) 3.2391899656966237
140 (336_466_468_472_478_480_612_614_616_2068) 21.054734777027956
37 (465_464) 3.2391899656966237
127 (470_464) 16.195949828483123
32 (464_468) 4.8587849485449395
108 (464_470_476_474_620_618) 3.2391899656966237
37 (465_464) 3.2391899656966237
127 (470_464) 16.195949828483123
32 (464_468) 4.8587849485449395
116 (465_464_468_466) 58.30541938253923
11 (465_464_470_476_478_480_612_609_610_608_486_484_482_490) 4.858784948544936
35 (465_464_470_476_474_620_614_616_606_604_600_596) 4.858784948544936
91 (465_464_470_476_474_620_614_610) 6.478379931393247
101 (465_464_470_476_474_620_614_616) 4.858784948544936
37 (465_464) 3.2391899656966237
127 (470_464) 16.195949828483123
32 (464_468) 4.8587849485449395
18 (470_476_478_480_612_609_610_608_486_485_488_492) 7.7325670240123685
47 (472_478_476_474) 31.82703945114598
4 (472_478_480_612_609_610) 16.760810034303354
103 (474_476_478_472_468_466) 3.2391899656966237
119 (474_476_478_480_612_609_610_606) 5.224192838774132
86 (474_620_614_612_609_610_608_486_484_482_330_322) 17.81554481133143
135 (474_620_614_612_609_610_608_486_485_488_492_494) 84.21893910811221
49 (474_620_614_612_609_610_608_486_484_482_490_586) 19.435139794179744
74 (474_620_614_616_606_604_600_596) 42.10946955405946
98 (474_620_614_616_606_604) 3.2391899656966237
14 (474_620_614_616) 16.19594982848312
104 (474_620_614_616_606_604_600_2060) 3.2391899656966237
112 (474_620_614_610_606_2064) 1.9020250857584404
79 (474_620_618_2070) 45.34865951975273
128 (494_492_488_485_484_486_608_609_612_480_478_472) 5.988505360185449
43 (494_492_488_485_484_486_608_609_612_480) 36.12096419387065
109 (494_492_488_485_484_486_608_609) 8.587849485449397
10 (494_492_488_485_484_486_602_605_604_2062) 61.05473477702803
106 (586_588) 38.8702795883595
22 (586_588_482_330) 158.72030831913457
120 (586_588_482_330_326_466_468_464) 12.956759862786495
57 (586_588_482_330_326_466) 24.293924742724677
13 (586_588_494_492_488_598) 6.478379931393247
88 (586_594_592_596) 9.717569897089872
125 (586_594_592_596_600_603_602_605_608_609_610_614_616_606_604_600) 3.2391899656966237
90 (586_594_592_596_600_604_606_616_614_620) 14.576354845634809
15 (586_594_592_596_600_604_606_616_618_622) 43.72906453690442
137 (588_482_330_322) 194.35139794179742
133 (588_482_330_326) 6.478379931393247
95 (592_590) 320.0399607635331
19 (590_592) 362.7892761580218
9 (590_592_594_492) 68.0229892796291
85 (590_592_596_600_604_606) 9.717569897089872
95 (592_590) 320.0399607635331
19 (590_592) 362.7892761580218
34 (592_596_600_603_602_486_484_482_330_322) 16.19594982848312
61 (592_596_600_603_602_605_608_609_612_480_478_472_468_466) 32.39189965696624
66 (592_596_600_603_597_596_592_590) 30.77230467411793
30 (592_596_600_603_602_605_608_609_612_614_616_606_604_600_596_592) 115.63108962266293
84 (592_596_600_604_606_616) 32.39189965696624
51 (592_596_600_604_606_616_618_622) 194.35139794179742
6 (605_608_486_485_488_598) 11.195185763419904
1 (610_606) 68.9947462693381
114 (2064_606) 17.81554481133143
96 (606_610) 51.82703945114598
3 (606_604_600_2060) 6.478379931393236
76 (606_616_614_620) 4.858784948544936
1 (610_606) 68.9947462693381
114 (2064_606) 17.81554481133143
96 (606_610) 51.82703945114598
31 (610_606_616_618) 16.19594982848312
40 (610_608_486_484_482_330) 8.09797491424156
12 (610_608_609_612_480_478_472_468_464_465) 3.2391899656966237
7 (610_608_609_612_614_616_606_604_600_596_592_590) 9.717569897089872
78 (610_608_486_485_484_486_602_605) 33.52162006860675
81 (611_480_478_472) 12.956759862786495
136 (611_484_486_485_488_492_594_592) 10.71483147504523
23 (611_484_486_608_609_610) 68.51286385083685
80 (622_618) 4.8587849485449395
58 (622_618_616_614_612_609_610_608_486_484_482_330) 16.19594982848312
38 (622_618_616_614_620_474_476_478_472_468_466_336) 12.956759862786495
68 (622_618_616_614_612_609_610_608_486_485_488_492) 9.717569897089778
107 (622_618_616_606_604_600_596_592) 178.15544811331432
102 (622_618_616_606_604_600) 3.2391899656966237
45 (622_618_616_606) 4.858784948544936
70 (622_618_616_614_620_474_476_478_480_612_609_610) 16.19594982848312
83 (622_618_616_606_604_600_596_2056) 4.858784948544936
87 (622_618_616_606_604_2062) 3.2391899656966237
72 (622_618_616_614_612_2066) 19.435139794179843
123 (622_618_616_2068) 55.066229416842624
97 (2058_598_488_485_484_486_608_609) 19.435139794179744
138 (2058_598_599_597_596_600_604_606_616_618) 3.2391899656966237
52 (2058_598_599_597_596_2056) 3.2391899656966237
63 (2058_602_486_484_482_330) 9.717569897089874
54 (2060_600_603_602_486_484_482_330) 14.576354845634809
36 (2060_600_603_602_605_608_609_612_480_478_472_468_466_336) 3.2391899656966237
110 (2060_600_604_606_616_614_620_474_476_470) 4.858784948544936
118 (2060_600_604_606_616_614_620_474) 3.2391899656966237
126 (2060_600_596_592) 9.717569897089872
41 (2060_600_604_606) 11.337164879938202
56 (2060_600_604_606_616_618) 6.478379931393247
8 (2060_600_596_2056) 11.337164879938165
60 (2062_604_603_602_486_484_482_330) 19.435139794179737
105 (2062_604_606_610_608_609_612_480_478_472_468_464) 6.478379931393247
113 (2062_604_606_610_608_609_612_480_478_472_468_466) 12.956759862786495
124 (2062_604_603_602_486_484_482_490) 21.05473477702806
62 (2062_604_600_596) 25.91351972557299
93 (2062_604_606_616_614_620) 4.858784948544936
67 (2062_604_600_2060) 4.8587849485449475
1 (610_606) 68.9947462693381
114 (2064_606) 17.81554481133143
96 (606_610) 51.82703945114598
16 (2064_606_610_608_486_484_482_330) 16.19594982848312
75 (2064_606_610_608_609_612_480_478_472_468_466_336) 11.337164879938184
48 (2064_606_610_608_609_612_480_478_472_468_464_465) 4.858784948544936
132 (2064_606_610_608_486_484_482_490) 4.858784948544936
117 (2064_606_604_600_596_592) 16.19594982848312
46 (2064_606_610_608_609_612_614_620) 4.858784948544936
71 (2064_606_604_600_596_2056) 3.2391899656966237
129 (2066_610_608_486_484_482_490_586) 3.2391899656966237
33 (2066_610_606_2064) 19.435139794179744
39 (2066_610_608_609_612_614_616_2068) 3.2391899656966237
139 (2070_618_616_614_612_609_610_608_486_484_482_330) 3.2391899656966237
59 (2070_618_620_474_476_478_472_468_466_336) 3.2391899656966237
69 (2070_618_620_474_476_470) 3.2391899656966237
55 (2070_618_620_474) 59.92501436538754
99 (2070_618_616_606_604_600_596_592) 4.858784948544936
