(322,326,91.10985875554212)
(322,474,91.74990683441091)
(322,586,366.9996273376437)
(322,590,45.87495341720546)
(322,606,190.57715212510803)
(322,610,22.937476708602727)
(322,622,91.74990683441091)
(322,2054,45.874953417205454)
(322,2056,45.874953417205454)
(322,2060,18.349981366882183)
(322,2062,108.25009316558909)
(322,2064,27.52497205032327)
(322,2068,45.874953417205454)
(326,610,141.10985881701717)
(326,611,10.82500931655891)
(326,2066,24.125046521326563)
(336,465,41.287458075484906)
(336,470,22.796869636206438)
(336,474,10.825009316558909)
(336,586,100.924897517852)
(336,590,36.699962733764366)
(336,610,84.92787881670301)
(336,622,32.47502794967673)
(336,2054,18.349981366882183)
(336,2060,9.174990683441091)
(336,2062,9.174990683441091)
(336,2064,9.174990683441091)
(336,2068,32.47502794967673)
(336,2070,9.174990683441091)
(464,326,6.45946752154299)
(464,465,40.10561948235512)
(464,470,25.44749218685262)
(464,2070,9.174990683441091)
(465,326,10.825009316558909)
(465,336,91.74990683441091)
(465,464,29.854781004346876)
(465,470,9.174990683441091)
(465,586,13.762486025161635)
(465,590,13.762486025161635)
(465,610,18.34998136688218)
(465,2068,13.762486025161637)
(470,326,26.54826804206263)
(470,464,37.676666742025006)
(470,474,151.54826942509226)
(470,494,30.87679846311414)
(472,474,48.712541924515094)
(474,322,50.462448758926)
(474,336,9.174990683441091)
(474,470,1.638184754786252)
(474,494,158.91231832710122)
(474,586,55.04994410064654)
(474,590,119.27487888473418)
(474,606,11.009988820129308)
(474,622,16.962635090104158)
(474,2054,18.349981366882183)
(474,2060,9.174990683441091)
(474,2062,9.174990683441091)
(474,2064,9.174990683441091)
(474,2068,45.874953417205454)
(474,2070,87.16241149269037)
(494,590,35.74916083355043)
(494,2054,111.05069010150702)
(494,2058,141.71291458687148)
(586,322,433.00037266235637)
(586,326,43.300037266235634)
(586,336,55.84904971099127)
(586,465,36.699962733764366)
(586,474,41.287458075484906)
(586,494,146.17089072137335)
(586,590,6.503913630889584)
(586,622,64.22493478408764)
(586,2056,27.52497205032327)
(586,2058,21.650018633117817)
(586,2060,9.174990683441091)
(590,322,54.125046582794546)
(590,326,14.172154307743341)
(590,336,68.81243012580818)
(590,494,34.650391295474186)
(590,606,220.10458788877267)
(590,610,27.52497205032327)
(590,622,366.99962733764363)
(590,2054,44.90933702825035)
(590,2056,324.7502794967673)
(590,2068,91.74990683441092)
(605,322,21.650018633117817)
(606,465,16.037737572252183)
(606,474,13.762486025161635)
(606,494,107.95230949395089)
(606,590,66.3892095885598)
(606,622,36.337402176131455)
(606,2064,202.29929295574465)
(606,2068,137.98742080924924)
(610,322,22.937476708602727)
(610,336,44.53941363083611)
(610,465,9.174990683441091)
(610,590,27.52497205032327)
(610,605,24.125046521326563)
(610,606,32.37512148251047)
(610,622,45.874953417205454)
(610,2058,3.3240783060818018)
(610,2062,24.88715994559981)
(610,2068,66.81094045987042)
(611,610,36.69996273376436)
(611,2062,22.837588507309636)
(622,322,45.874953417205454)
(622,336,27.52497205032327)
(622,494,34.41362264534859)
(622,590,504.62448758926)
(622,610,45.874953417205454)
(622,611,59.537551241074)
(622,2054,27.52497205032327)
(622,2056,13.762486025161635)
(622,2060,9.174990683441091)
(622,2062,9.174990683441074)
(622,2064,13.762486025161635)
(622,2068,102.20126606852394)
(622,2070,37.80982247280128)
(2054,322,64.22493478408764)
(2054,336,27.52497205032327)
(2054,474,27.52497205032327)
(2054,590,54.125046582794546)
(2054,606,27.52497205032327)
(2054,622,45.874953417205454)
(2058,322,16.237513974838365)
(2058,326,38.33986588947285)
(2058,590,46.14774125095461)
(2058,622,9.174990683441091)
(2058,2056,9.174990683441091)
(2060,322,41.287458075484906)
(2060,336,9.174990683441091)
(2060,464,13.762486025161635)
(2060,474,9.174990683441091)
(2060,590,27.976332267924036)
(2060,622,27.52497205032327)
(2060,2056,87.59895654540216)
(2062,326,90.86200156409835)
(2062,336,9.174990683441091)
(2062,465,18.349981366882183)
(2062,474,13.762486025161635)
(2062,586,44.45061489288801)
(2062,590,55.04994410064654)
(2062,2056,55.575288813326196)
(2062,2060,32.11246739204382)
(2064,322,18.34998136688218)
(2064,336,9.174990683441091)
(2064,465,13.762486025161635)
(2064,472,24.125046521326563)
(2064,474,13.762486025161635)
(2064,586,13.762486025161637)
(2064,590,45.874953417205454)
(2064,606,70.42733744362764)
(2064,610,6.372513552897821)
(2064,2056,9.174990683441091)
(2066,470,29.48574481213334)
(2066,586,9.174990683441091)
(2066,610,25.564199288513198)
(2066,2068,9.174990683441091)
(2070,336,9.174990683441091)
(2070,464,9.174990683441091)
(2070,474,173.20014906494254)
(2070,494,5.712169262158724)
(2070,590,13.762486025161635)
