(322,474,8.22090731539888)
(322,586,49.325443892393274)
(322,592,4.11045365769944)
(322,605,14.386587801948043)
(322,610,2.05522682884972)
(322,622,8.22090731539888)
(322,2056,4.11045365769944)
(322,2060,1.644181463079776)
(322,2062,8.22090731539888)
(322,2064,2.466272194619664)
(322,2068,4.11045365769944)
(326,611,0.8220907315398879)
(326,2058,15.619723899257872)
(336,465,3.699408291929496)
(336,474,10.276134144248601)
(336,586,9.042998046938768)
(336,592,3.2883629261595515)
(336,622,2.466272194619664)
(336,2060,0.822090731539888)
(336,2062,0.8220907315398879)
(336,2064,0.8220907315398879)
(336,2068,5.343589755009269)
(336,2070,0.8220907315398879)
(464,465,7.48102565701298)
(464,472,4.110453657699439)
(464,2070,0.8220907315398879)
(465,326,0.822090731539888)
(465,336,13.975542436178094)
(465,470,0.822090731539888)
(465,586,1.233136097309832)
(465,592,1.233136097309832)
(465,610,1.644181463079776)
(465,2068,1.233136097309832)
(470,464,4.11045365769944)
(470,472,5.754635120779216)
(470,494,3.9871400479684445)
(470,605,3.288362926159577)
(472,470,6.16568048654916)
(472,474,2.055226828849718)
(472,610,10.276134144248596)
(474,322,4.521499023469384)
(474,336,0.8220907315398879)
(474,494,10.810493119749534)
(474,586,4.932544389239328)
(474,592,10.687179510018543)
(474,606,0.9865088778478655)
(474,611,0.12331360973097238)
(474,2060,0.8220907315398879)
(474,2062,0.8220907315398879)
(474,2064,0.822090731539888)
(474,2068,4.11045365769944)
(474,2070,11.509270241558431)
(494,472,6.288994096280128)
(494,610,13.564497070408152)
(494,611,4.398185413738412)
(494,2062,4.110453657699441)
(586,322,36.994082919294954)
(586,326,3.288362926159552)
(586,336,6.165680486549159)
(586,465,3.2883629261595515)
(586,474,3.699408291929496)
(586,588,9.86508877847866)
(586,622,11.098224875788487)
(586,2056,2.466272194619664)
(586,2058,1.6441814630797758)
(586,2060,0.8220907315398879)
(588,322,49.325443892393274)
(588,326,1.644181463079776)
(590,592,109.3380672948051)
(590,610,2.466272194619664)
(592,322,4.11045365769944)
(592,336,8.22090731539888)
(592,494,17.263905362338168)
(592,590,118.38106534174389)
(592,622,49.325443892393274)
(592,2056,39.049309748144665)
(592,2068,8.22090731539888)
(605,2062,1.644181463079776)
(606,474,1.233136097309832)
(606,610,13.1534517046382)
(606,2060,1.644181463079772)
(606,2064,21.785404385807034)
(610,322,2.05522682884972)
(610,465,0.8220907315398879)
(610,474,17.6749507281076)
(610,590,2.466272194619664)
(610,605,5.754635120779232)
(610,606,26.55353062873838)
(610,622,4.11045365769944)
(610,2066,10.563865900287553)
(610,2068,6.165680486549146)
(611,472,3.288362926159552)
(611,592,15.619723899257869)
(611,605,5.754635120779195)
(611,2058,10.68717951001852)
(622,322,4.11045365769944)
(622,336,3.2883629261595515)
(622,494,7.398816583858992)
(622,592,45.214990234693836)
(622,610,4.11045365769944)
(622,2056,1.233136097309832)
(622,2060,0.8220907315398879)
(622,2062,0.8220907315398879)
(622,2064,1.233136097309832)
(622,2068,13.97554243617811)
(622,2070,1.2331360973098329)
(2058,322,2.4662721946196644)
(2058,610,4.932544389239314)
(2058,622,0.8220907315398879)
(2058,2056,0.8220907315399018)
(2060,322,3.699408291929496)
(2060,336,0.8220907315398879)
(2060,464,1.233136097309832)
(2060,474,0.822090731539888)
(2060,592,2.466272194619664)
(2060,605,2.8773175603896126)
(2060,622,1.6441814630797758)
(2060,2056,2.877317560389603)
(2062,322,4.932544389239328)
(2062,336,3.288362926159552)
(2062,465,1.6441814630797758)
(2062,474,1.233136097309832)
(2062,586,5.343589755009272)
(2062,592,6.576725852319103)
(2062,2060,1.2331360973098358)
(2064,322,4.11045365769944)
(2064,336,2.8773175603896077)
(2064,465,1.233136097309832)
(2064,474,1.233136097309832)
(2064,586,1.233136097309832)
(2064,592,4.11045365769944)
(2064,606,4.5214990234693815)
(2064,2056,0.822090731539888)
(2066,586,0.8220907315398879)
(2066,2068,5.7546351207792155)
(2070,322,0.822090731539888)
(2070,336,0.8220907315398879)
(2070,464,0.8220907315398879)
(2070,474,15.208678533487927)
(2070,590,1.233136097309832)
