Solution value: 899429
Solution lambda: 0,5269320064094084
Solution's estimated link counts: 
0->11200: 685.0116083322314
1->11300: 47.423880576846784
1->11400: 49.95310098652
3->11800: 266.2061028591252
4->11900: 0.0
4->12000: 4.730679935905913
4->12100: 34.78922054479975
5->12200: 134.3676616343992
8->12900: 0.0
8->13000: 36.885240448658614
8->13100: 144.36766163441098
9->13200: 0.0
9->13300: 0.0
9->13400: 66.28805971157661
10->13500: 16.86182420510108
10->13600: 406.369950037663
21->16500: 258.37230496729177
22->16600: 392.5643447750095
22->16700: 115.92504141006992
23->16800: 326.6978439738334
23->16900: 0.0
24->17000: 716.627528716796
25->17100: 621.7797675631023
25->17200: 0.0
25->17300: 800.105306569644
35->20300: 0.0
35->20400: 0.0
35->20500: 29.461359871811826
36->20600: 19.273963396986638
36->20700: 65.86650080117609
36->20800: 7.903980096141131
36->20900: 139.63698169849332
39->21600: 140.29270304446914
39->21700: 92.21310112164653
39->21800: 0.0
40->21900: 21.077280256376348
40->22000: 59.94145939110617
46->24000: 534.8359865055497
49->24200: 50.058540608893836
49->24300: 7.903980096141131
50->24400: 105.38640128188175
51->24500: 155.4449418907756
52->24600: 129.09834157030514
53->24700: 42.154560512752695
53->24800: 0.0
55->24900: 121.19436147416401
11200->112000: 685.0116083322314
11300->113000: 105.38640128188175
11400->114000: 110.55028172360201
11500->115000: 742.9741290372663
11600->116000: 92.21310112164653
11700->117000: 790.3980096141131
11800->118000: 266.2061028591252
11900->119000: 131.06550560823266
12000->120000: 102.7517412498347
12100->121000: 71.13582086527019
12200->122000: 134.3676616343992
12300->123000: 73.77048089731723
12400->124000: 258.1966831406103
12500->125000: 279.27396339698663
12600->126000: 131.06550560823266
12700->127000: 234.48474285218686
12800->128000: 242.388722948328
12900->129000: 39.51990048070566
13000->130000: 36.885240448658614
13100->131000: 190.19903807025077
13200->132000: 225.91326676192625
13300->133000: 39.51990048070566
13400->134000: 316.5807627560458
13500->135000: 82.72832500627717
13600->136000: 434.81257026199233
13700->137000: 44.25058041661157
13800->138000: 220.77280256377526
13900->139000: 86.94378105755243
14000->140000: 265.91326676192625
14100->141000: 79.0398009614113
14200->142000: 292.86882246762235
14300->143000: 234.2973463773617
14400->144000: 81.01873964748252
14500->145000: 292.86882246762235
14600->146000: 835.1872301589129
14700->147000: 144.9063017625874
14800->148000: 334.6018240699745
14900->149000: 1172.4237142609345
15000->150000: 5.269320064094087
15100->151000: 327.35356531980926
15200->152000: 787.2832500627717
15300->153000: 334.6018240699745
15400->154000: 816.7446099345837
15500->155000: 245.02338298037506
15600->156000: 358.313764358398
15700->157000: 297.8922054479974
15800->158000: 374.12172455068026
15900->159000: 313.04444429430384
16000->160000: 110.65572134597583
16100->161000: 519.0280263132677
16200->162000: 268.91094509548
16300->163000: 270.88988378155113
16400->164000: 152.81028185872853
16500->165000: 268.91094509548
16600->166000: 392.5643447750095
16700->167000: 115.92504141006992
16800->168000: 645.4917078515257
16900->169000: 10.538640128188174
17000->170000: 716.627528716796
17100->171000: 782.494029517972
17200->172000: 110.65572134597583
17300->173000: 958.1849084924665
17500->175000: 110.65572134597583
17600->176000: 268.7353232687984
17700->177000: 0.0
17800->178000: 632.3184076912904
17900->179000: 0.0
18000->180000: 652.5643447750095
18100->181000: 329.3325040058805
18200->182000: 60.597180737082006
18300->183000: 0.0
18400->184000: 39.51990048070566
18500->185000: 10.538640128188174
18600->186000: 110.65572134597583
18700->187000: 10.538640128188174
18800->188000: 0.0
18900->189000: 595.4331672426318
19000->190000: 191.49883916677686
19100->191000: 526.9320064094088
19200->192000: 50.058540608893836
19300->193000: 131.73300160235218
19400->194000: 336.4051409293642
19500->195000: 0.0
19600->196000: 50.05854060889383
19700->197000: 215.21077945520022
19800->198000: 605.97180737082
19900->199000: 73.77048089731721
20000->200000: 0.0
20100->201000: 566.4519068901144
20200->202000: 152.3301823394342
20300->203000: 0.0
20400->204000: 136.52222214715192
20500->205000: 199.88291878221233
20600->206000: 579.6252070503496
20700->207000: 200.2341624355753
20800->208000: 534.83598650555
20900->209000: 173.88756211510488
21000->210000: 450.5268654800444
21100->211000: 0.0
21200->212000: 661.2645436784717
21300->213000: 629.6486232939071
21400->214000: 445.2575454159503
21500->215000: 10.538640128188174
21600->216000: 197.59950240352825
21700->217000: 553.5947260179058
21800->218000: 58.922719743623645
21900->219000: 21.077280256376348
22000->220000: 59.94145939110617
22100->221000: 294.2388057684679
22200->222000: 424.180265159574
22300->223000: 347.77512423020977
22400->224000: 0.0
22500->225000: 7.3653399679529565
22600->226000: 328.06782727467885
22700->227000: 457.7165836213158
22800->228000: 170.29270304446916
22900->229000: 524.519867217523
23000->230000: 196.66271960849713
23100->231000: 493.64162503138584
23200->232000: 313.5245438135982
23300->233000: 535.7961855441386
23400->234000: 108.0210613139288
23500->235000: 497.95074605689126
23600->236000: 92.21310112164653
23700->237000: 268.7353232687984
23800->238000: 360.0818903260864
23900->239000: 84.30912102550539
24000->240000: 534.8359865055497
24200->242000: 50.058540608893836
24300->243000: 7.903980096141131
24400->244000: 105.38640128188175
24500->245000: 155.4449418907756
24600->246000: 129.09834157030514
24700->247000: 42.154560512752695
24800->248000: 0.0
24900->249000: 121.19436147416401
112000->11600: 0.0
112000->11700: 685.0116083322314
113000->11700: 105.38640128188175
114000->12400: 39.51990048070566
114000->12500: 71.03038124289634
115000->56: 742.9741290372663
116000->57: 31.61592038456452
116000->11400: 60.597180737082006
117000->14900: 785.1286895500191
117000->15000: 5.269320064094087
118000->12300: 57.96252070503496
118000->12500: 208.2435821540903
119000->61: 131.06550560823266
120000->12700: 94.84776115369357
120000->12800: 7.903980096141131
121000->64: 25.30444442943039
121000->13100: 45.83137643583979
122000->60: 0.0
122000->12000: 98.02106131392878
122000->12100: 36.346600320470436
123000->57: 15.807960192282264
123000->11300: 57.96252070503496
124000->59: 258.1966831406103
125000->12600: 44.78922054479974
125000->12800: 234.48474285218688
126000->60: 0.0
126000->11900: 131.06550560823266
126000->12100: 0.0
127000->12300: 15.807960192282264
127000->12400: 218.67678265990463
128000->65: 0.0
128000->13300: 18.442620224329307
128000->13400: 223.9461027239987
129000->60: 39.51990048070566
129000->12000: 0.0
130000->65: 0.0
130000->13200: 10.538640128188177
130000->13400: 26.346600320470436
131000->13800: 172.81028185874027
131000->13900: 17.38875621151049
132000->12600: 86.27628506343291
132000->12700: 139.63698169849332
133000->64: 39.51990048070566
133000->12900: 0.0
133000->13100: 0.0
134000->14100: 79.0398009614113
134000->14200: 237.54096179463443
135000->13700: 13.173300160235218
135000->13900: 69.55502484604196
136000->23800: 360.0818903260864
136000->23900: 74.73067993590591
137000->64: 4.730679935905913
