(322,474,1.4949968636852693)
(322,586,8.969981182111615)
(322,592,0.7474984318426346)
(322,605,2.6162445114492217)
(322,610,0.3737492159213173)
(322,622,1.4949968636852693)
(322,2056,0.7474984318426346)
(322,2060,0.29899937273705385)
(322,2062,1.4949968636852693)
(322,2064,0.4484990591055808)
(322,2068,0.7474984318426346)
(326,611,0.14949968636852692)
(326,2058,1.1959974909482156)
(336,465,0.6727485886583713)
(336,470,0.852148212300607)
(336,474,2.242495295527904)
(336,586,1.6444965500537962)
(336,592,0.5979987454741077)
(336,622,0.4484990591055808)
(336,2060,0.14949968636852692)
(336,2062,0.14949968636852692)
(336,2064,0.14949968636852692)
(336,2068,1.01659786730598)
(336,2070,0.14949968636852692)
(464,465,1.360447145953595)
(464,472,1.1212476477639524)
(464,2070,0.14949968636852692)
(465,326,0.14949968636852692)
(465,336,2.5414946682649577)
(465,470,0.14949968636852692)
(465,586,0.2242495295527904)
(465,592,0.2242495295527904)
(465,610,0.29899937273705385)
(465,2068,0.2242495295527904)
(470,464,0.7474984318426345)
(470,472,1.0464978045796884)
(470,474,3.2142432569233286)
(470,494,1.3454971773167428)
(472,470,0.2690994354633449)
(472,610,3.468392723749827)
(474,322,0.8222482750268981)
(474,336,0.14949968636852692)
(474,494,1.913595985517144)
(474,586,0.9717479613954245)
(474,592,1.9434959227908502)
(474,606,0.1793996236422323)
(474,2060,0.14949968636852692)
(474,2062,0.14949968636852692)
(474,2064,0.14949968636852692)
(474,2068,0.7474984318426346)
(474,2070,2.092995609159377)
(494,472,1.1212476477639515)
(494,610,2.242495295527904)
(494,611,0.8222482750268981)
(494,2062,0.9717479613954261)
(586,322,6.727485886583711)
(586,326,0.5979987454741077)
(586,336,1.121247647763952)
(586,465,0.5979987454741077)
(586,474,0.6727485886583713)
(586,588,1.7939962364223239)
(586,622,2.0182457659751134)
(586,2056,0.4484990591055808)
(586,2058,0.29899937273705385)
(586,2060,0.14949968636852692)
(588,322,8.969981182111614)
(588,326,0.29899937273705385)
(590,592,19.883458287014083)
(590,610,0.4484990591055808)
(592,322,0.7474984318426346)
(592,336,1.4949968636852693)
(592,494,3.1394934137390655)
(592,590,21.52795483706788)
(592,622,8.969981182111615)
(592,2056,7.325484632057819)
(592,2068,1.4949968636852693)
(605,2058,0.7026485259320772)
(606,474,0.2242495295527904)
(606,610,2.39199498189643)
(606,2060,0.2989993727370531)
(606,2062,0.07474984318426267)
(606,2064,3.961741688765964)
(610,322,0.3737492159213173)
(610,465,0.14949968636852692)
(610,590,0.4484990591055808)
(610,605,1.3454971773167455)
(610,606,4.82883986970342)
(610,622,0.7474984318426346)
(610,2066,1.898646016880293)
(610,2068,1.0763977418533959)
(611,472,0.5979987454741077)
(611,494,0.029899937273705213)
(611,592,3.587992472844646)
(611,605,0.5232489022898399)
(611,2058,0.9418480241217191)
(622,322,0.7474984318426346)
(622,336,0.5979987454741077)
(622,586,1.3454971773167426)
(622,592,8.22248275026898)
(622,610,0.7474984318426346)
(622,2056,0.2242495295527904)
(622,2060,0.14949968636852692)
(622,2062,0.14949968636852692)
(622,2064,0.2242495295527904)
(622,2068,2.5414946682649586)
(622,2070,0.2242495295527906)
(2058,322,0.2242495295527904)
(2058,610,1.1212476477639521)
(2058,622,0.14949968636852692)
(2058,2056,0.14949968636852692)
(2060,322,0.6727485886583713)
(2060,336,0.14949968636852692)
(2060,464,0.2242495295527904)
(2060,474,0.14949968636852692)
(2060,586,0.2242495295527905)
(2060,592,0.4484990591055808)
(2060,605,0.5232489022898451)
(2060,622,0.29899937273705385)
(2060,2056,0.2989993727370528)
(2062,322,0.8969981182111616)
(2062,336,0.5979987454741077)
(2062,465,0.29899937273705385)
(2062,474,0.2242495295527904)
(2062,586,0.9717479613954251)
(2062,592,1.1959974909482154)
(2062,2060,0.2242495295527911)
(2064,322,0.7474984318426346)
(2064,336,0.5232489022898442)
(2064,465,0.2242495295527904)
(2064,474,0.2242495295527904)
(2064,586,0.2242495295527904)
(2064,592,0.7474984318426346)
(2064,606,0.8222482750268977)
(2064,2056,0.14949968636852692)
(2066,586,0.14949968636852692)
(2066,2068,1.0464978045796884)
(2070,322,0.14949968636852692)
(2070,336,0.14949968636852692)
(2070,464,0.14949968636852692)
(2070,474,2.765744197817748)
(2070,590,0.2242495295527904)
