(322,326,65.31804126056305)
(322,474,90.10596499908821)
(322,586,360.4238599963528)
(322,590,45.052982499544115)
(322,606,207.73827498465005)
(322,610,22.526491249772054)
(322,622,90.10596499908821)
(322,2054,45.05298249954411)
(322,2056,45.05298249954411)
(322,2060,18.021192999817643)
(322,2062,109.89403500091179)
(322,2064,27.031789499726464)
(322,2068,45.05298249954411)
(326,610,94.50410779786739)
(326,611,10.989403500091179)
(326,2066,24.947017426739585)
(326,2068,27.244910023706236)
(336,465,40.5476842495897)
(336,470,56.98273483666386)
(336,474,10.989403500091179)
(336,586,99.11656149899704)
(336,590,36.042385999635286)
(336,610,46.30337066087433)
(336,622,32.968210500273536)
(336,2054,18.021192999817643)
(336,2060,9.010596499908821)
(336,2062,9.010596499908821)
(336,2064,9.010596499908821)
(336,2068,32.968210500273536)
(336,2070,9.010596499908821)
(464,465,28.967913683387852)
(464,470,44.44201606738716)
(464,2070,9.010596499908821)
(465,326,10.989403500091179)
(465,336,91.72782474066805)
(465,464,16.020896190303574)
(465,470,9.010596499908821)
(465,494,4.707047617688048)
(465,586,13.515894749863232)
(465,590,13.515894749863232)
(465,610,18.021192999817643)
(465,2068,13.515894749863232)
(470,326,8.070247589163937)
(470,464,55.00392791019782)
(470,474,161.84438792039683)
(470,494,44.229254249190745)
(472,474,8.702703830652604)
(472,622,34.61126324904263)
(472,2068,6.138348670715065)
(474,322,49.55828074949852)
(474,336,9.010596499908821)
(474,494,165.36828519625192)
(474,586,54.06357899945293)
(474,590,117.13775449881469)
(474,606,10.812715799890587)
(474,622,12.45594648251253)
(474,2054,18.021192999817643)
(474,2060,9.010596499908821)
(474,2062,9.010596499908821)
(474,2064,9.010596499908821)
(474,2068,45.05298249954411)
(474,2070,90.26461551128736)
(494,590,27.59911720726928)
(494,2054,143.60221629099837)
(494,2058,121.9966662543309)
(586,322,437.01393024557785)
(586,326,36.042385999635286)
(586,336,49.55828074949852)
(586,465,36.042385999635286)
(586,474,40.5476842495897)
(586,494,101.13242221167782)
(586,590,48.09010428640744)
(586,622,63.07417549936176)
(586,2056,27.031789499726464)
(586,2058,21.978807000182357)
(586,2060,9.010596499908821)
(590,322,45.05298249954411)
(590,336,67.57947374931616)
(590,494,20.741013467417456)
(590,606,274.91248951796206)
(590,610,27.031789499726464)
(590,622,360.42385999635286)
(590,2054,9.911445255457082)
(590,2056,329.68210500273534)
(590,2068,90.10596499908821)
(605,2062,21.978807000182357)
(606,336,66.22312066261401)
(606,465,18.250982252142684)
(606,474,13.515894749863232)
(606,494,64.97821290936989)
(606,590,12.525749723572034)
(606,2064,178.58611524625516)
(606,2068,171.20133349826762)
(610,322,22.526491249772054)
(610,465,10.989403500091179)
(610,494,13.342540876419669)
(610,590,27.031789499726464)
(610,605,24.947017426739585)
(610,622,45.05298249954411)
(610,2058,11.041196247853122)
(610,2064,11.21921996313434)
(610,2068,28.333823371499008)
(611,610,36.042385999635286)
(611,2062,24.399333250866192)
(622,322,45.05298249954411)
(622,336,27.031789499726464)
(622,494,78.3952580600849)
(622,590,495.5828074949852)
(622,610,45.05298249954411)
(622,611,60.44171925050148)
(622,2054,27.031789499726464)
(622,2056,13.515894749863232)
(622,2060,9.010596499908821)
(622,2062,9.010596499908821)
(622,2064,13.515894749863232)
(622,2068,67.50544443216496)
(622,2070,23.42778900492361)
(2054,322,63.07417549936176)
(2054,336,27.031789499726464)
(2054,474,27.031789499726464)
(2054,590,54.947017500455885)
(2054,606,27.031789499726464)
(2054,622,45.05298249954411)
(2058,322,16.484105250136768)
(2058,326,78.95820926326645)
(2058,590,7.419930987782092)
(2058,622,9.010596499908821)
(2058,2056,9.010596499908821)
(2060,322,40.5476842495897)
(2060,336,9.010596499908821)
(2060,464,13.515894749863232)
(2060,474,9.010596499908821)
(2060,590,32.968210500273536)
(2060,622,27.031789499726464)
(2060,2056,87.703298002553)
(2062,326,55.47565197009364)
(2062,336,9.010596499908821)
(2062,465,18.021192999817643)
(2062,474,13.515894749863232)
(2062,586,55.30063100601777)
(2062,590,65.93642100054707)
(2062,2056,42.15501849006165)
(2062,2058,3.039647516867973)
(2062,2060,31.537087749680886)
(2064,322,18.021192999817643)
(2064,336,9.010596499908821)
(2064,465,13.515894749863232)
(2064,472,24.947017426739585)
(2064,474,13.515894749863232)
(2064,586,13.515894749863232)
(2064,590,45.05298249954411)
(2064,606,74.16954407225748)
(2064,2056,9.010596499908821)
(2066,470,10.596738912652306)
(2066,494,43.46684008680062)
(2066,586,9.010596499908821)
(2066,2068,9.010596499908821)
(2070,336,9.010596499908821)
(2070,464,9.010596499908821)
(2070,474,175.70663174822204)
(2070,590,13.515894749863232)
